fecha	producto_id	cantidad	coste_unitario
2026-01-26	194	13.251	2.07
2026-01-26	195	15	1.09
2026-01-26	196	6	2.31
2026-01-26	197	9.942	1.72
2026-01-26	198	13.046	0.87
2026-01-26	199	5.204	1.62
2026-01-26	201	12.408	1.3
2026-01-26	207	3	0.94
2026-01-26	208	6	0.66
2026-01-26	209	3	0.88
2026-01-26	211	4	0.85
2026-01-26	213	4	2.02
2026-01-26	214	2	1.95
2026-01-26	216	2	2
2026-01-26	218	9	1.02
2026-01-26	219	4	0.71
2026-01-26	226	3	0.98
2026-01-26	23	5	0.94
2026-01-26	27	3	1.91
2026-01-26	28	10	2.08
2026-01-26	30	6	1.39
2026-01-26	31	0.775	4.4
2026-01-26	33	9.67	1.15
2026-01-26	38	10.82	1.39
2026-01-26	39	4.148	3.3
2026-01-26	4	9	0.76
2026-01-26	40	3	1.53
2026-01-26	41	9.761	1.38
2026-01-26	42	11.606	0.99
2026-01-26	43	18.131	1.3
2026-01-26	44	19.406	1.28
2026-01-26	48	3	1.53
2026-01-26	49	2	2.19
2026-01-26	50	2	2.19
2026-01-26	52	37.457	0.7
2026-01-26	53	2	1.85
2026-01-26	54	4	1.85
2026-01-26	55	6	2.1
2026-01-26	56	6	2.6
2026-01-26	57	3	0.98
2026-01-26	58	2.416	1.9
2026-01-26	61	3	1.39
2026-01-26	65	3	1.04
2026-01-26	66	5	1.16
2026-01-26	68	2	1.51
2026-01-26	69	11	0.91
2026-01-26	70	5	1.1
2026-01-26	71	3	1.53
2026-01-26	72	7	0.69
2026-01-26	73	4	1.1
2026-01-26	75	6	1.19
2026-01-26	76	27	0.57
2026-01-26	77	3	1.67
2026-01-26	78	13	0.79
2026-01-26	79	8	1.07
2026-01-26	8	2	1.69
2026-01-26	81	10	0.72
2026-01-26	82	9	0.65
2026-01-26	83	4.791	1.72
2026-01-26	84	10	1.16
2026-01-26	87	5	1.04
2026-01-26	88	3.099	1.62
2026-01-26	89	49.586	0.58
2026-01-26	9	5	0.58
2026-01-26	91	36.34	0.53
2026-01-26	92	11.938	0.64
2026-01-26	93	40	1.46
2026-01-26	94	8.731	2.08
2026-01-26	95	8.255	1.84
2026-01-26	96	1.94	1.82
2026-01-26	98	1.929	1.68
2026-01-26	99	2.237	2.28
2026-01-27	101	7.502	2.19
2026-01-27	103	1.846	1.62
2026-01-27	105	2.581	1.24
2026-01-27	106	8.331	1.45
2026-01-27	107	3.986	1.42
2026-01-27	11	3.215	3.16
2026-01-27	111	3.805	1.28
2026-01-27	112	2.895	1.91
2026-01-27	114	14.653	2.19
2026-01-27	12	4.31	1.71
2026-01-27	121	42.914	0.93
2026-01-27	124	16.207	1.16
2026-01-27	125	5	1.74
2026-01-27	127	6	1.84
2026-01-27	130	5	1.39
2026-01-27	134	0.837	10.3
2026-01-27	135	0.566	9.6
2026-01-27	136	0.379	9.03
2026-01-27	137	0.603	13.1
2026-01-27	138	2.733	3.15
2026-01-27	139	0.402	10.35
2026-01-27	140	0.639	9.6
2026-01-27	142	0.54	4.78
2026-01-27	145	0.256	15.9
2026-01-27	146	1.317	10.6
2026-01-27	158	2	1.75
2026-01-27	165	3.564	3.65
2026-01-27	166	7	1.84
2026-01-27	167	5	1.18
2026-01-27	170	4	0.93
2026-01-27	178	0.856	2.43
2026-01-27	18	14.102	0.98
2026-01-27	185	4	1.44
2026-01-27	187	3.832	4.04
2026-01-27	189	5	2.31
2026-01-27	190	10	2.31
2026-01-27	193	7	1.46
2026-01-27	194	10.599	2.07
2026-01-27	195	12	1.09
2026-01-27	196	5	2.31
2026-01-27	197	7.953	1.72
2026-01-27	198	10.437	0.87
2026-01-27	199	4.16	1.62
2026-01-27	206	13	1.36
2026-01-27	207	2	0.94
2026-01-27	208	4	0.66
2026-01-27	209	2	0.88
2026-01-27	211	4	0.85
2026-01-27	213	3	2.02
2026-01-27	214	2	1.95
2026-01-27	215	10	1.95
2026-01-27	216	1	2
2026-01-27	218	7	1.02
2026-01-27	219	3	0.71
2026-01-27	226	3	0.98
2026-01-27	23	4	0.94
2026-01-27	24	19.241	0.87
2026-01-27	27	2	1.91
2026-01-27	28	8	2.08
2026-01-27	30	5	1.39
2026-01-27	31	0.62	4.4
2026-01-27	33	7.739	1.15
2026-01-27	38	8.655	1.39
2026-01-27	39	3.318	3.3
2026-01-27	4	7	0.76
2026-01-27	40	3	1.53
2026-01-27	41	7.804	1.38
2026-01-27	42	9.283	0.99
2026-01-27	43	14.5	1.3
2026-01-27	44	15.523	1.28
2026-01-27	48	2	1.53
2026-01-27	49	2	2.19
2026-01-27	50	1	2.19
2026-01-27	51	0.151	1.46
2026-01-27	52	29.971	0.7
2026-01-27	53	2	1.85
2026-01-27	54	4	1.85
2026-01-27	55	5	2.1
2026-01-27	56	5	2.6
2026-01-27	57	2	0.98
2026-01-27	58	1.932	1.9
2026-01-27	61	2	1.39
2026-01-27	65	3	1.04
2026-01-27	66	4	1.16
2026-01-27	68	1	1.51
2026-01-27	69	9	0.91
2026-01-27	70	4	1.1
2026-01-27	71	2	1.53
2026-01-27	72	5	0.69
2026-01-27	73	3	1.1
2026-01-27	75	5	1.19
2026-01-27	76	22	0.57
2026-01-27	77	3	1.67
2026-01-27	78	11	0.79
2026-01-27	79	7	1.07
2026-01-27	8	2	1.69
2026-01-27	81	8	0.72
2026-01-27	82	8	0.65
2026-01-27	83	3.837	1.72
2026-01-27	84	8	1.16
2026-01-27	87	4	1.04
2026-01-27	88	2.475	1.62
2026-01-27	89	39.672	0.58
2026-01-27	9	4	0.58
2026-01-27	91	29.075	0.53
2026-01-27	92	9.547	0.64
2026-01-27	93	32	1.46
2026-01-27	94	6.986	2.08
2026-01-27	95	6.603	1.84
2026-01-27	96	1.555	1.82
2026-01-27	98	1.542	1.68
2026-01-27	99	1.789	2.28
2026-01-28	101	7.128	2.19
2026-01-28	103	1.753	1.62
2026-01-28	105	2.452	1.24
2026-01-28	106	7.91	1.45
2026-01-28	107	3.782	1.42
2026-01-28	11	3.057	3.16
2026-01-28	111	3.609	1.28
2026-01-28	112	2.749	1.91
2026-01-28	113	0.673	3.24
2026-01-28	114	13.922	2.19
2026-01-28	12	4.099	1.71
2026-01-28	121	40.774	0.93
2026-01-28	124	15.397	1.16
2026-01-28	125	4	1.74
2026-01-28	127	5	1.84
2026-01-28	130	5	1.39
2026-01-28	134	0.795	10.3
2026-01-28	135	0.538	9.6
2026-01-28	136	0.36	9.03
2026-01-28	137	0.573	13.1
2026-01-28	138	2.597	3.15
2026-01-28	139	0.382	10.35
2026-01-28	140	0.606	9.6
2026-01-28	142	0.513	4.78
2026-01-28	145	0.243	15.9
2026-01-28	146	1.252	10.6
2026-01-28	158	2	1.75
2026-01-28	16	22.609	0.87
2026-01-28	165	3.386	3.65
2026-01-28	166	6	1.84
2026-01-28	167	5	1.18
2026-01-28	178	0.811	2.43
2026-01-28	18	13.398	0.98
2026-01-28	185	3	1.44
2026-01-28	187	3.641	4.04
2026-01-28	189	4	2.31
2026-01-28	190	10	2.31
2026-01-28	193	7	1.46
2026-01-28	194	10.072	2.07
2026-01-28	195	11	1.09
2026-01-28	196	4	2.31
2026-01-28	197	7.558	1.72
2026-01-28	198	9.92	0.87
2026-01-28	199	3.951	1.62
2026-01-28	207	2	0.94
2026-01-28	208	4	0.66
2026-01-28	209	2	0.88
2026-01-28	21	16	0.76
2026-01-28	211	3	0.85
2026-01-28	213	3	2.02
2026-01-28	214	2	1.95
2026-01-28	216	1	2
2026-01-28	218	7	1.02
2026-01-28	219	3	0.71
2026-01-28	226	2	0.98
2026-01-28	23	4	0.94
2026-01-28	27	2	1.91
2026-01-28	28	7	2.08
2026-01-28	30	5	1.39
2026-01-28	31	0.589	4.4
2026-01-28	33	7.348	1.15
2026-01-28	38	8.223	1.39
2026-01-28	39	3.155	3.3
2026-01-28	4	6	0.76
2026-01-28	40	3	1.53
2026-01-28	41	7.42	1.38
2026-01-28	42	8.818	0.99
2026-01-28	43	13.777	1.3
2026-01-28	44	14.75	1.28
2026-01-28	48	2	1.53
2026-01-28	49	2	2.19
2026-01-28	50	1	2.19
2026-01-28	52	28.471	0.7
2026-01-28	53	2	1.85
2026-01-28	54	3	1.85
2026-01-28	55	5	2.1
2026-01-28	56	5	2.6
2026-01-28	57	2	0.98
2026-01-28	58	1.837	1.9
2026-01-28	61	2	1.39
2026-01-28	65	3	1.04
2026-01-28	66	4	1.16
2026-01-28	68	1	1.51
2026-01-28	69	8	0.91
2026-01-28	70	4	1.1
2026-01-28	71	2	1.53
2026-01-28	72	5	0.69
2026-01-28	73	3	1.1
2026-01-28	75	4	1.19
2026-01-28	76	20	0.57
2026-01-28	77	2	1.67
2026-01-28	78	10	0.79
2026-01-28	79	6	1.07
2026-01-28	8	2	1.69
2026-01-28	81	8	0.72
2026-01-28	82	7	0.65
2026-01-28	83	3.645	1.72
2026-01-28	84	8	1.16
2026-01-28	87	4	1.04
2026-01-28	88	2.352	1.62
2026-01-28	89	37.69	0.58
2026-01-28	9	4	0.58
2026-01-28	91	27.623	0.53
2026-01-28	92	9.078	0.64
2026-01-28	93	31	1.46
2026-01-28	94	6.639	2.08
2026-01-28	95	6.272	1.84
2026-01-28	96	1.478	1.82
2026-01-28	98	1.464	1.68
2026-01-28	99	1.702	2.28
2026-01-29	101	6.749	2.19
2026-01-29	103	1.66	1.62
2026-01-29	105	2.323	1.24
2026-01-29	106	7.497	1.45
2026-01-29	107	3.585	1.42
2026-01-29	11	2.896	3.16
2026-01-29	111	3.422	1.28
2026-01-29	112	2.607	1.91
2026-01-29	114	13.187	2.19
2026-01-29	12	3.883	1.71
2026-01-29	121	38.624	0.93
2026-01-29	122	1.855	2.2
2026-01-29	124	14.586	1.16
2026-01-29	125	4	1.74
2026-01-29	127	5	1.84
2026-01-29	130	5	1.39
2026-01-29	134	0.753	10.3
2026-01-29	135	0.509	9.6
2026-01-29	136	0.341	9.03
2026-01-29	137	0.543	13.1
2026-01-29	138	2.46	3.15
2026-01-29	139	0.361	10.35
2026-01-29	140	0.575	9.6
2026-01-29	142	0.485	4.78
2026-01-29	145	0.23	15.9
2026-01-29	146	1.186	10.6
2026-01-29	158	2	1.75
2026-01-29	165	3.208	3.65
2026-01-29	166	6	1.84
2026-01-29	167	5	1.18
2026-01-29	178	0.77	2.43
2026-01-29	18	12.694	0.98
2026-01-29	185	3	1.44
2026-01-29	187	3.448	4.04
2026-01-29	189	4	2.31
2026-01-29	190	9	2.31
2026-01-29	193	7	1.46
2026-01-29	194	9.541	2.07
2026-01-29	195	10	1.09
2026-01-29	196	4	2.31
2026-01-29	197	7.157	1.72
2026-01-29	198	9.391	0.87
2026-01-29	199	3.747	1.62
2026-01-29	201	12.408	1.3
2026-01-29	207	2	0.94
2026-01-29	208	4	0.66
2026-01-29	209	2	0.88
2026-01-29	211	3	0.85
2026-01-29	213	3	2.02
2026-01-29	214	2	1.95
2026-01-29	216	1	2
2026-01-29	218	6	1.02
2026-01-29	219	3	0.71
2026-01-29	225	9	1.18
2026-01-29	226	2	0.98
2026-01-29	23	4	0.94
2026-01-29	248	0.277	7.59
2026-01-29	249	6	1.64
2026-01-29	27	2	1.91
2026-01-29	28	7	2.08
2026-01-29	30	4	1.39
2026-01-29	31	0.557	4.4
2026-01-29	33	6.965	1.15
2026-01-29	38	7.791	1.39
2026-01-29	39	2.988	3.3
2026-01-29	4	6	0.76
2026-01-29	40	2	1.53
2026-01-29	41	7.029	1.38
2026-01-29	42	8.354	0.99
2026-01-29	43	13.054	1.3
2026-01-29	44	13.969	1.28
2026-01-29	48	2	1.53
2026-01-29	49	2	2.19
2026-01-29	50	1	2.19
2026-01-29	52	26.971	0.7
2026-01-29	53	2	1.85
2026-01-29	54	3	1.85
2026-01-29	55	5	2.1
2026-01-29	56	4	2.6
2026-01-29	57	2	0.98
2026-01-29	58	1.737	1.9
2026-01-29	61	2	1.39
2026-01-29	65	2	1.04
2026-01-29	66	3	1.16
2026-01-29	68	1	1.51
2026-01-29	69	8	0.91
2026-01-29	70	3	1.1
2026-01-29	71	2	1.53
2026-01-29	72	5	0.69
2026-01-29	73	3	1.1
2026-01-29	75	4	1.19
2026-01-29	76	19	0.57
2026-01-29	77	2	1.67
2026-01-29	78	9	0.79
2026-01-29	79	6	1.07
2026-01-29	8	2	1.69
2026-01-29	81	7	0.72
2026-01-29	82	7	0.65
2026-01-29	83	3.453	1.72
2026-01-29	84	7	1.16
2026-01-29	87	4	1.04
2026-01-29	88	2.228	1.62
2026-01-29	89	35.69	0.58
2026-01-29	9	4	0.58
2026-01-29	91	26.17	0.53
2026-01-29	92	8.594	0.64
2026-01-29	93	29	1.46
2026-01-29	94	6.288	2.08
2026-01-29	95	5.94	1.84
2026-01-29	96	1.396	1.82
2026-01-29	98	1.387	1.68
2026-01-29	99	1.61	2.28
2026-01-30	101	6.767	2.19
2026-01-30	103	1.654	1.62
2026-01-30	105	2.282	1.24
2026-01-30	106	7.51	1.45
2026-01-30	107	3.585	1.42
2026-01-30	11	2.886	3.16
2026-01-30	111	3.414	1.28
2026-01-30	112	2.592	1.91
2026-01-30	114	13.21	2.19
2026-01-30	12	3.86	1.71
2026-01-30	121	38.613	0.93
2026-01-30	124	14.526	1.16
2026-01-30	125	4	1.74
2026-01-30	127	5	1.84
2026-01-30	128	11	1.67
2026-01-30	130	5	1.39
2026-01-30	134	0.75	10.3
2026-01-30	135	0.504	9.6
2026-01-30	136	0.333	9.03
2026-01-30	137	0.542	13.1
2026-01-30	138	2.454	3.15
2026-01-30	139	0.366	10.35
2026-01-30	140	0.57	9.6
2026-01-30	142	0.487	4.78
2026-01-30	145	0.233	15.9
2026-01-30	146	1.185	10.6
2026-01-30	158	2	1.75
2026-01-30	165	3.184	3.65
2026-01-30	166	6	1.84
2026-01-30	167	5	1.18
2026-01-30	178	0.765	2.43
2026-01-30	18	12.755	0.98
2026-01-30	185	3	1.44
2026-01-30	187	3.465	4.04
2026-01-30	189	4	2.31
2026-01-30	190	9	2.31
2026-01-30	193	7	1.46
2026-01-30	194	9.536	2.07
2026-01-30	195	10	1.09
2026-01-30	196	4	2.31
2026-01-30	197	7.192	1.72
2026-01-30	198	9.437	0.87
2026-01-30	199	3.728	1.62
2026-01-30	207	2	0.94
2026-01-30	208	4	0.66
2026-01-30	209	2	0.88
2026-01-30	211	3	0.85
2026-01-30	213	3	2.02
2026-01-30	214	2	1.95
2026-01-30	216	1	2
2026-01-30	218	6	1.02
2026-01-30	219	3	0.71
2026-01-30	226	2	0.98
2026-01-30	23	4	0.94
2026-01-30	27	2	1.91
2026-01-30	28	7	2.08
2026-01-30	30	4	1.39
2026-01-30	31	0.557	4.4
2026-01-30	33	6.983	1.15
2026-01-30	38	7.777	1.39
2026-01-30	39	2.991	3.3
2026-01-30	4	6	0.76
2026-01-30	40	2	1.53
2026-01-30	41	6.993	1.38
2026-01-30	42	8.323	0.99
2026-01-30	43	13.031	1.3
2026-01-30	44	13.977	1.28
2026-01-30	48	2	1.53
2026-01-30	49	2	2.19
2026-01-30	50	1	2.19
2026-01-30	52	26.914	0.7
2026-01-30	53	2	1.85
2026-01-30	54	3	1.85
2026-01-30	55	5	2.1
2026-01-30	56	4	2.6
2026-01-30	57	2	0.98
2026-01-30	58	1.742	1.9
2026-01-30	61	2	1.39
2026-01-30	65	2	1.04
2026-01-30	66	3	1.16
2026-01-30	68	1	1.51
2026-01-30	69	8	0.91
2026-01-30	70	3	1.1
2026-01-30	71	2	1.53
2026-01-30	72	5	0.69
2026-01-30	73	3	1.1
2026-01-30	75	4	1.19
2026-01-30	76	19	0.57
2026-01-30	77	2	1.67
2026-01-30	78	9	0.79
2026-01-30	79	6	1.07
2026-01-30	8	2	1.69
2026-01-30	80	7	2.29
2026-01-30	81	8	0.72
2026-01-30	82	7	0.65
2026-01-30	83	3.419	1.72
2026-01-30	84	7	1.16
2026-01-30	87	4	1.04
2026-01-30	88	2.235	1.62
2026-01-30	89	35.69	0.58
2026-01-30	9	4	0.58
2026-01-30	91	26.057	0.53
2026-01-30	92	8.672	0.64
2026-01-30	93	29	1.46
2026-01-30	94	6.284	2.08
2026-01-30	95	5.946	1.84
2026-01-30	96	1.418	1.82
2026-01-30	98	1.435	1.68
2026-01-30	99	1.64	2.28
2026-02-02	101	10.032	2.19
2026-02-02	103	2.469	1.62
2026-02-02	105	3.452	1.24
2026-02-02	106	11.145	1.45
2026-02-02	107	5.331	1.42
2026-02-02	11	4.304	3.16
2026-02-02	111	5.086	1.28
2026-02-02	112	3.874	1.91
2026-02-02	114	19.603	2.19
2026-02-02	117	10.39	1.46
2026-02-02	12	5.766	1.71
2026-02-02	121	57.398	0.93
2026-02-02	124	21.672	1.16
2026-02-02	125	6	1.74
2026-02-02	127	8	1.84
2026-02-02	130	7	1.39
2026-02-02	134	1.119	10.3
2026-02-02	135	0.756	9.6
2026-02-02	136	0.506	9.03
2026-02-02	137	0.806	13.1
2026-02-02	138	3.654	3.15
2026-02-02	139	0.538	10.35
2026-02-02	140	0.854	9.6
2026-02-02	141	0.293	8.74
2026-02-02	142	0.722	4.78
2026-02-02	144	0.699	3.82
2026-02-02	145	0.342	15.9
2026-02-02	146	1.762	10.6
2026-02-02	149	0.708	3.66
2026-02-02	157	5	2.63
2026-02-02	158	3	1.75
2026-02-02	161	2	0.91
2026-02-02	162	13	0.87
2026-02-02	165	4.767	3.65
2026-02-02	166	9	1.84
2026-02-02	167	7	1.18
2026-02-02	178	1.144	2.43
2026-02-02	18	18.867	0.98
2026-02-02	185	5	1.44
2026-02-02	187	5.126	4.04
2026-02-02	189	6	2.31
2026-02-02	190	14	2.31
2026-02-02	193	10	1.46
2026-02-02	194	14.179	2.07
2026-02-02	195	16	1.09
2026-02-02	196	6	2.31
2026-02-02	197	10.64	1.72
2026-02-02	198	13.966	0.87
2026-02-02	199	5.568	1.62
2026-02-02	207	3	0.94
2026-02-02	208	6	0.66
2026-02-02	209	3	0.88
2026-02-02	211	5	0.85
2026-02-02	213	4	2.02
2026-02-02	214	2	1.95
2026-02-02	216	2	2
2026-02-02	218	10	1.02
2026-02-02	219	4	0.71
2026-02-02	226	3	0.98
2026-02-02	227	2	1.19
2026-02-02	23	6	0.94
2026-02-02	27	3	1.91
2026-02-02	28	10	2.08
2026-02-02	30	6	1.39
2026-02-02	31	0.83	4.4
2026-02-02	33	10.348	1.15
2026-02-02	38	11.576	1.39
2026-02-02	39	4.439	3.3
2026-02-02	4	9	0.76
2026-02-02	40	4	1.53
2026-02-02	41	10.442	1.38
2026-02-02	42	12.414	0.99
2026-02-02	43	19.392	1.3
2026-02-02	44	20.766	1.28
2026-02-02	48	3	1.53
2026-02-02	49	3	2.19
2026-02-02	50	2	2.19
2026-02-02	52	40.086	0.7
2026-02-02	53	2	1.85
2026-02-02	54	5	1.85
2026-02-02	55	7	2.1
2026-02-02	56	7	2.6
2026-02-02	57	3	0.98
2026-02-02	58	2.584	1.9
2026-02-02	60	6	2.02
2026-02-02	61	3	1.39
2026-02-02	65	4	1.04
2026-02-02	66	5	1.16
2026-02-02	68	2	1.51
2026-02-02	69	12	0.91
2026-02-02	70	5	1.1
2026-02-02	71	3	1.53
2026-02-02	72	7	0.69
2026-02-02	73	4	1.1
2026-02-02	75	6	1.19
2026-02-02	76	29	0.57
2026-02-02	77	3	1.67
2026-02-02	78	14	0.79
2026-02-02	79	9	1.07
2026-02-02	8	2	1.69
2026-02-02	81	11	0.72
2026-02-02	82	10	0.65
2026-02-02	83	5.128	1.72
2026-02-02	84	11	1.16
2026-02-02	85	2	1.1
2026-02-02	87	6	1.04
2026-02-02	88	3.315	1.62
2026-02-02	89	53.052	0.58
2026-02-02	9	6	0.58
2026-02-02	91	38.887	0.53
2026-02-02	92	12.781	0.64
2026-02-02	93	43	1.46
2026-02-02	94	9.346	2.08
2026-02-02	95	8.832	1.84
2026-02-02	96	2.077	1.82
2026-02-02	98	2.065	1.68
2026-02-02	99	2.395	2.28
2026-02-03	101	8.027	2.19
2026-02-03	103	1.975	1.62
2026-02-03	105	2.758	1.24
2026-02-03	106	8.91	1.45
2026-02-03	107	4.261	1.42
2026-02-03	11	3.443	3.16
2026-02-03	111	4.07	1.28
2026-02-03	112	3.099	1.91
2026-02-03	114	15.68	2.19
2026-02-03	117	10.384	1.46
2026-02-03	12	4.614	1.71
2026-02-03	121	45.914	0.93
2026-02-03	124	17.336	1.16
2026-02-03	125	5	1.74
2026-02-03	127	6	1.84
2026-02-03	130	5	1.39
2026-02-03	134	0.895	10.3
2026-02-03	135	0.605	9.6
2026-02-03	136	0.405	9.03
2026-02-03	137	0.645	13.1
2026-02-03	138	2.924	3.15
2026-02-03	139	0.43	10.35
2026-02-03	140	0.683	9.6
2026-02-03	141	0.235	8.74
2026-02-03	142	0.577	4.78
2026-02-03	144	0.558	3.82
2026-02-03	145	0.274	15.9
2026-02-03	146	1.409	10.6
2026-02-03	149	0.566	3.66
2026-02-03	158	2	1.75
2026-02-03	160	5	1.31
2026-02-03	165	3.814	3.65
2026-02-03	166	7	1.84
2026-02-03	167	6	1.18
2026-02-03	178	0.914	2.43
2026-02-03	18	15.092	0.98
2026-02-03	185	4	1.44
2026-02-03	187	4.101	4.04
2026-02-03	189	5	2.31
2026-02-03	190	11	2.31
2026-02-03	193	8	1.46
2026-02-03	194	11.343	2.07
2026-02-03	195	12	1.09
2026-02-03	196	5	2.31
2026-02-03	197	8.512	1.72
2026-02-03	198	11.172	0.87
2026-02-03	199	4.451	1.62
2026-02-03	207	2	0.94
2026-02-03	208	5	0.66
2026-02-03	209	3	0.88
2026-02-03	211	4	0.85
2026-02-03	213	3	2.02
2026-02-03	214	2	1.95
2026-02-03	216	1	2
2026-02-03	218	8	1.02
2026-02-03	219	3	0.71
2026-02-03	226	3	0.98
2026-02-03	227	2	1.19
2026-02-03	23	4	0.94
2026-02-03	27	2	1.91
2026-02-03	28	8	2.08
2026-02-03	30	5	1.39
2026-02-03	31	0.664	4.4
2026-02-03	33	8.278	1.15
2026-02-03	35	17	0.98
2026-02-03	38	9.259	1.39
2026-02-03	39	3.552	3.3
2026-02-03	4	7	0.76
2026-02-03	40	3	1.53
2026-02-03	41	8.355	1.38
2026-02-03	42	9.929	0.99
2026-02-03	43	15.515	1.3
2026-02-03	44	16.609	1.28
2026-02-03	48	2	1.53
2026-02-03	49	2	2.19
2026-02-03	50	1	2.19
2026-02-03	52	32.057	0.7
2026-02-03	53	2	1.85
2026-02-03	54	4	1.85
2026-02-03	55	5	2.1
2026-02-03	56	5	2.6
2026-02-03	57	3	0.98
2026-02-03	58	2.068	1.9
2026-02-03	59	2.877	2.92
2026-02-03	61	2	1.39
2026-02-03	65	3	1.04
2026-02-03	66	4	1.16
2026-02-03	68	2	1.51
2026-02-03	69	9	0.91
2026-02-03	70	4	1.1
2026-02-03	71	2	1.53
2026-02-03	72	6	0.69
2026-02-03	73	3	1.1
2026-02-03	75	5	1.19
2026-02-03	76	23	0.57
2026-02-03	77	3	1.67
2026-02-03	78	11	0.79
2026-02-03	79	7	1.07
2026-02-03	8	2	1.69
2026-02-03	81	9	0.72
2026-02-03	82	8	0.65
2026-02-03	83	4.105	1.72
2026-02-03	84	9	1.16
2026-02-03	85	2	1.1
2026-02-03	87	5	1.04
2026-02-03	88	2.648	1.62
2026-02-03	89	42.448	0.58
2026-02-03	9	5	0.58
2026-02-03	91	31.113	0.53
2026-02-03	92	10.219	0.64
2026-02-03	93	35	1.46
2026-02-03	94	7.476	2.08
2026-02-03	95	7.065	1.84
2026-02-03	96	1.665	1.82
2026-02-03	98	1.655	1.68
2026-02-03	99	1.917	2.28
2026-02-04	101	7.626	2.19
2026-02-04	103	1.877	1.62
2026-02-04	105	2.621	1.24
2026-02-04	106	8.469	1.45
2026-02-04	107	4.049	1.42
2026-02-04	109	7.833	1.86
2026-02-04	11	3.269	3.16
2026-02-04	111	3.867	1.28
2026-02-04	112	2.942	1.91
2026-02-04	114	14.895	2.19
2026-02-04	12	4.386	1.71
2026-02-04	121	43.624	0.93
2026-02-04	124	16.474	1.16
2026-02-04	125	5	1.74
2026-02-04	127	6	1.84
2026-02-04	130	5	1.39
2026-02-04	134	0.85	10.3
2026-02-04	135	0.575	9.6
2026-02-04	136	0.384	9.03
2026-02-04	137	0.613	13.1
2026-02-04	138	2.778	3.15
2026-02-04	139	0.409	10.35
2026-02-04	140	0.649	9.6
2026-02-04	141	0.223	8.74
2026-02-04	142	0.548	4.78
2026-02-04	144	0.531	3.82
2026-02-04	145	0.26	15.9
2026-02-04	146	1.34	10.6
2026-02-04	149	0.538	3.66
2026-02-04	158	2	1.75
2026-02-04	16	22.195	0.87
2026-02-04	165	3.622	3.65
2026-02-04	166	7	1.84
2026-02-04	167	5	1.18
2026-02-04	17	11	1.24
2026-02-04	178	0.868	2.43
2026-02-04	18	14.337	0.98
2026-02-04	185	4	1.44
2026-02-04	186	7	1.66
2026-02-04	187	3.896	4.04
2026-02-04	189	5	2.31
2026-02-04	190	11	2.31
2026-02-04	193	7	1.46
2026-02-04	194	10.778	2.07
2026-02-04	195	12	1.09
2026-02-04	196	5	2.31
2026-02-04	197	8.087	1.72
2026-02-04	198	10.609	0.87
2026-02-04	199	4.228	1.62
2026-02-04	207	2	0.94
2026-02-04	208	4	0.66
2026-02-04	209	3	0.88
2026-02-04	21	16	0.76
2026-02-04	211	4	0.85
2026-02-04	213	3	2.02
2026-02-04	214	2	1.95
2026-02-04	216	1	2
2026-02-04	218	7	1.02
2026-02-04	219	3	0.71
2026-02-04	226	3	0.98
2026-02-04	227	2	1.19
2026-02-04	23	4	0.94
2026-02-04	247	3	1.5
2026-02-04	27	2	1.91
2026-02-04	28	8	2.08
2026-02-04	30	5	1.39
2026-02-04	31	0.63	4.4
2026-02-04	33	7.87	1.15
2026-02-04	38	8.799	1.39
2026-02-04	39	3.373	3.3
2026-02-04	4	7	0.76
2026-02-04	40	3	1.53
2026-02-04	41	7.935	1.38
2026-02-04	42	9.434	0.99
2026-02-04	43	14.738	1.3
2026-02-04	44	15.781	1.28
2026-02-04	48	2	1.53
2026-02-04	49	2	2.19
2026-02-04	50	1	2.19
2026-02-04	52	30.457	0.7
2026-02-04	53	2	1.85
2026-02-04	54	4	1.85
2026-02-04	55	5	2.1
2026-02-04	56	5	2.6
2026-02-04	57	2	0.98
2026-02-04	58	1.963	1.9
2026-02-04	61	2	1.39
2026-02-04	65	3	1.04
2026-02-04	66	4	1.16
2026-02-04	68	1	1.51
2026-02-04	69	9	0.91
2026-02-04	70	4	1.1
2026-02-04	71	2	1.53
2026-02-04	72	6	0.69
2026-02-04	73	3	1.1
2026-02-04	75	5	1.19
2026-02-04	76	22	0.57
2026-02-04	77	3	1.67
2026-02-04	78	11	0.79
2026-02-04	79	7	1.07
2026-02-04	8	2	1.69
2026-02-04	81	8	0.72
2026-02-04	82	8	0.65
2026-02-04	83	3.895	1.72
2026-02-04	84	8	1.16
2026-02-04	85	2	1.1
2026-02-04	87	4	1.04
2026-02-04	88	2.519	1.62
2026-02-04	89	40.31	0.58
2026-02-04	9	4	0.58
2026-02-04	91	29.547	0.53
2026-02-04	92	9.719	0.64
2026-02-04	93	33	1.46
2026-02-04	94	7.101	2.08
2026-02-04	95	6.712	1.84
2026-02-04	96	1.577	1.82
2026-02-04	98	1.571	1.68
2026-02-04	99	1.82	2.28
2026-02-05	100	6.383	1.96
2026-02-05	101	7.224	2.19
2026-02-05	103	1.778	1.62
2026-02-05	105	2.484	1.24
2026-02-05	106	8.021	1.45
2026-02-05	107	3.838	1.42
2026-02-05	11	3.098	3.16
2026-02-05	111	3.664	1.28
2026-02-05	112	2.785	1.91
2026-02-05	114	14.114	2.19
2026-02-05	12	4.152	1.71
2026-02-05	121	41.323	0.93
